PRODUCT,UF,MODEL,DATA,MAPE,POCID,PBE,MASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
oleocombustivel,pa,Prophet,RawData,0.04466794,72.72727273,-1.968640383,0.738055156,63269.24116,63126.77579,61676.72119,62260.15878,63466.62448,63463.63877,61997.47824,62910.81856,62537.41786,63632.75422,61947.87254,60735.93452
oleocombustivel,pb,Prophet,RawData,6.38E+16,18.18181818,95.08750938,0.952866395,27.369056,29.34486326,25.10764019,11.39628413,12.06381374,21.43810345,33.16874075,30.9256945,26.49013081,25.69961184,39.39572957,10.22843266
oleocombustivel,pe,Prophet,RawData,0.476776236,36.36363636,63.178369,0.97453051,165.3013555,151.4823075,149.9384579,159.0078289,165.7098802,175.8653858,187.9163405,185.0412229,171.7543523,173.6528989,168.18891,153.6766334
oleocombustivel,pi,Prophet,RawData,1.38E+16,45.45454545,-0.704160865,2.254120474,5.576952087,7.975056259,7.233124347,9.236211378,10.7049539,11.56927329,10.46954042,10.15678058,9.765237161,9.965879606,9.415917351,6.067201563
oleocombustivel,pr,Prophet,RawData,0.10427494,54.54545455,-7.790984067,0.621829849,12828.08788,12805.81165,12532.95663,12807.60551,13085.39888,12800.52776,12500.55116,12762.12114,12128.23536,11636.80582,11694.94741,11220.62036
oleocombustivel,rj,Prophet,RawData,2.52E+17,54.54545455,76.60782971,1.083417484,548.8559928,187.1219085,506.1624296,511.352047,707.0588482,670.6720723,327.6840595,517.38291,449.4067647,543.5590946,347.9107156,192.8757115
oleocombustivel,rn,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,ro,Prophet,RawData,0.5,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,rr,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
oleocombustivel,rs,Prophet,RawData,0.528469969,63.63636364,59.01585288,1.103896807,3220.299753,3921.734101,4345.918518,4029.474891,4203.784376,4951.14176,4295.093638,4142.638682,3987.137904,2752.142429,2790.006602,2264.733957
oleocombustivel,sc,Prophet,RawData,0.190488375,45.45454545,-11.98342559,0.553807187,3141.119369,3048.366818,3314.905624,3505.568106,3733.851795,3313.166493,3029.272083,3214.951411,2799.523386,2140.126493,2667.610545,2215.532048
oleocombustivel,se,Prophet,RawData,5.48998E+15,45.45454545,15.8477952,0.698605272,17.94600021,14.62824061,14.04990649,15.71108692,19.56967712,20.64648558,20.45614932,21.22911705,18.46659132,21.08429541,21.01566323,14.86770215
oleocombustivel,sp,Prophet,RawData,0.301370099,63.63636364,-20.64272037,0.789310461,9271.453753,8685.123824,9120.878997,9707.731821,10016.83787,10378.40748,9998.790822,10269.93207,9740.243197,9616.886047,9312.688196,8415.374947
oleocombustivel,to,Prophet,RawData,4.13E+16,0,-1.10E+24,0.890500086,10.37250019,4.83266636,7.865244812,9.041701761,16.50039986,13.27417644,10.57459122,5.666541794,7.925913671,5.102873767,12.30931339,6.653317423
oleodiesel,ac,Prophet,RawData,0.071432031,72.72727273,-2.400034468,1.012363845,12975.8923,12448.634,13289.74871,13474.76125,14479.61994,14832.46619,14881.94954,15142.31192,13804.53483,13600.27351,14060.30604,12402.35104
oleodiesel,al,Prophet,RawData,0.067607255,63.63636364,5.467744984,1.288202753,33909.64139,29939.48509,27771.18665,27970.86724,28900.48278,30021.53013,32457.33907,37431.9568,37692.74663,39291.95202,37857.44896,34165.69629
oleodiesel,am,Prophet,RawData,0.165767103,63.63636364,-12.43195043,0.910029742,84562.11017,84582.02198,85296.01084,86178.37386,88709.56891,90673.48129,89155.84929,90280.68988,86717.38722,86975.69834,83449.29067,81368.31184
oleodiesel,ap,Prophet,RawData,0.09007674,81.81818182,-8.847369488,0.625602457,8345.677997,8284.546311,8108.994377,8677.068972,9255.91874,9870.871237,9508.50901,9903.814678,9904.672041,9736.443998,9057.060962,8279.554186
oleodiesel,ba,Prophet,RawData,0.086493362,81.81818182,8.642656692,0.962620331,268563.3748,266660.333,268959.7414,264264.1278,278108.6804,284213.0673,278561.7599,283751.6981,270239.2897,270484.0114,254883.0313,244644.1213
oleodiesel,ce,Prophet,RawData,0.063684368,90.90909091,4.961143892,0.91607929,87384.01428,84893.02154,87625.65815,89808.78,95543.461,97471.3974,94896.91034,97212.02459,93848.31434,96892.44493,92519.23371,86591.30526
oleodiesel,df,Prophet,RawData,0.031171036,81.81818182,-1.649645617,0.839248159,33262.1328,32302.03005,33534.16076,32657.78327,34101.86551,35505.48334,34547.21429,35530.79991,32612.11889,32708.13864,29314.50623,29319.86661
oleodiesel,es,Prophet,RawData,0.03496197,72.72727273,0.599928159,0.780500122,112069.0323,107952.0806,111451.7758,111968.7487,114865.7741,118226.5158,113003.1347,115353.0764,107583.6855,110252.9992,108436.7944,104173.1764
oleodiesel,go,Prophet,RawData,0.05027322,100,4.227685093,0.859553134,280405.0902,269941.143,274903.8401,283099.6865,305737.2759,308513.6192,301312.3412,315051.4519,281872.9149,250503.4038,239981.0317,256927.4038
oleodiesel,ma,Prophet,RawData,0.068698768,90.90909091,5.725518633,0.89211899,125932.7076,121699.6217,124992.2996,130680.7274,140076.3954,142656.6411,138506.5268,143991.158,138540.0171,141059.5473,128041.2277,117812.2581
oleodiesel,mg,Prophet,RawData,0.047903749,90.90909091,4.041329107,0.830071157,650243.8867,636700.1695,660095.3878,661270.6154,691455.8881,711053.0912,690485.3553,704207.9181,651115.4925,620988.7898,591909.8761,585047.3966
oleodiesel,ms,Prophet,RawData,0.076205896,63.63636364,5.996153438,0.926186435,167484.7029,152280.6745,149840.4965,155613.2681,169651.4317,177035.726,168386.1161,173087.0312,157419.804,141338.227,139782.5248,153021.1732
oleodiesel,mt,Prophet,RawData,0.105183561,63.63636364,5.087693696,1.182089627,332074.659,295214.195,287836.3743,322320.7238,349239.461,346368.5638,332310.7695,349855.6356,302705.3378,264332.1017,272577.142,314326.0287
oleodiesel,pa,Prophet,RawData,0.033967069,72.72727273,1.377057084,0.828398796,234886.401,229875.9983,237579.6123,247983.7706,259986.6325,262396.0881,257211.7247,261768.0022,251100.8056,247207.4231,234244.2338,225427.9335
oleodiesel,pb,Prophet,RawData,0.073024026,81.81818182,7.235555137,0.964109087,36263.0153,33523.85108,34267.74996,33952.48829,36570.49325,38357.2015,39119.40083,41152.82084,39389.15042,40626.39354,38343.07023,34570.5291
oleodiesel,pe,Prophet,RawData,0.037892246,90.90909091,0.921082298,0.955765127,127786.0552,122692.1772,124560.6121,122768.0352,125552.742,128741.2956,132030.2573,137206.5732,134537.4807,136032.8717,131707.845,125880.2396
oleodiesel,pi,Prophet,RawData,0.0459734,81.81818182,3.157125212,0.814771577,50139.92514,49809.64884,51446.23347,52725.44609,56256.89968,56530.80575,54821.75949,56390.36052,54701.34515,56007.37201,49982.61425,45970.53624
oleodiesel,pr,Prophet,RawData,0.068977207,72.72727273,6.293524488,0.976871881,540973.0845,504169.1127,504936.5968,502897.5969,522417.8948,542728.1023,521268.1192,530493.1641,495246.8382,473662.4592,471282.3162,487420.8701
oleodiesel,rj,Prophet,RawData,0.070513729,81.81818182,7.206224586,0.934678112,214360.2098,206915.982,215307.3973,210724.5106,219056.1843,222088.3629,214799.4543,221731.3641,211338.8387,217887.5607,207015.332,197748.1717
oleodiesel,rn,Prophet,RawData,0.034353781,90.90909091,1.154272149,0.838431469,38544.5514,36604.20129,37310.57912,37464.17702,38758.27046,39982.55571,39788.44478,41307.74944,40428.74498,41656.54197,40207.70531,37246.84992
oleodiesel,ro,Prophet,RawData,0.071576497,45.45454545,-0.676522524,0.674045063,73410.69143,69379.44644,73650.1717,80659.42264,87382.98693,85816.56324,83334.0033,88071.72488,82125.07327,77010.53306,64649.87128,65217.20335
oleodiesel,rr,Prophet,RawData,0.286548724,54.54545455,-27.58851118,1.016852047,30933.03292,26214.39033,22935.21051,19162.02994,18995.24821,22152.40076,26106.52363,27131.93302,26547.02684,28862.80976,26772.47312,25039.47948
oleodiesel,rs,Prophet,RawData,0.045525197,81.81818182,2.108563483,0.704084584,353100.1634,348965.9339,318646.0272,301283.2769,303339.5849,329303.9168,321265.8926,351975.0308,343314.8951,307976.0284,290197.5137,287316.7047
oleodiesel,sc,Prophet,RawData,0.03915134,54.54545455,1.399902348,0.871559198,260683.236,251446.5855,252140.044,246916.321,253702.0337,260591.3787,252335.7406,257391.0876,249483.0574,241470.4215,240007.3798,239691.8844
oleodiesel,se,Prophet,RawData,0.047495921,72.72727273,-2.788951061,0.928354667,33133.59347,31529.13442,32237.29271,30424.31013,30744.71339,32535.0722,32793.93886,33844.23735,33171.73653,34271.49841,32719.06491,30811.03279
oleodiesel,sp,Prophet,RawData,0.053675196,81.81818182,5.222962601,0.876978104,1057901.365,1036626.6,1103168.694,1115288.42,1154683.159,1209236.006,1148398.351,1185082.369,1082504.141,1005423.609,936721.9768,939787.6297
oleodiesel,to,Prophet,RawData,0.046762615,81.81818182,-2.445989967,1.14729762,106810.2381,103083.3377,106425.0251,107887.3887,113142.1575,114352.7472,112194.7893,116114.8141,111269.5425,106754.55,98073.74521,97143.12207
querosenedeaviacao,ac,Prophet,RawData,0.053056259,72.72727273,0.47017003,0.339370756,769.8562725,692.4063944,694.9877237,672.2669881,717.6579031,710.0530108,674.3233753,764.4152008,763.4429565,819.5857268,776.2780889,699.6389339
querosenedeaviacao,al,Prophet,RawData,0.223662021,81.81818182,-16.76743603,0.959320443,4988.517838,4593.064959,4522.863211,4479.314052,5308.472195,4866.344941,4761.511439,5030.506229,4887.094489,5742.677832,5980.29832,5007.518152
querosenedeaviacao,am,Prophet,RawData,0.463848919,81.81818182,-46.13644144,0.918874,9964.880836,8598.011791,9198.312876,9056.13257,10185.9028,10101.09065,9585.100258,10665.1603,10641.54383,10921.64075,9567.312856,8120.209438
querosenedeaviacao,ap,Prophet,RawData,0.122843872,72.72727273,2.420205662,0.498107523,373.9695783,371.6142464,376.0040849,345.3159718,417.8916305,379.9544104,341.7530933,377.0736965,364.3190018,427.2496477,393.4475911,343.5943171
querosenedeaviacao,ba,Prophet,RawData,0.092117645,81.81818182,8.083051386,1.125298029,16640.29907,14100.23332,13465.94234,14024.045,17374.43448,15185.79971,14216.14242,15951.05646,15228.18759,18910.9724,20385.50287,15444.47757
querosenedeaviacao,ce,Prophet,RawData,0.054589255,90.90909091,-4.611212087,0.594206993,16676.06029,15376.05041,15600.92001,16128.7541,18516.32407,17050.79278,16355.02522,17029.38344,16880.50172,18560.78617,19045.64312,15975.90542
querosenedeaviacao,df,Prophet,RawData,0.051446964,90.90909091,5.222291165,0.674527335,28049.698,27080.37793,28708.80063,28317.39599,30105.58924,29922.6348,28214.80252,28959.63563,27092.14389,28876.37416,27877.20965,25081.53825
querosenedeaviacao,es,Prophet,RawData,0.097385568,54.54545455,9.916891227,0.856374932,2408.508826,2368.579667,2399.028664,2338.341579,2513.559826,2462.338535,2368.325017,2482.269018,2458.488915,2540.0106,2499.937509,2225.186408
querosenedeaviacao,go,Prophet,RawData,0.329562585,81.81818182,-32.83434512,0.966386038,6384.188245,5943.200165,6814.078338,6971.642296,7872.750092,7500.031129,6965.448709,6692.041661,6140.308266,6327.287809,6109.481149,5618.235401
querosenedeaviacao,ma,Prophet,RawData,0.131214745,72.72727273,-10.46163523,0.73168186,2559.841153,2356.437461,2393.268899,2376.966966,2871.945435,2617.051196,2339.024938,2636.557736,2523.530346,2823.373771,2740.143862,2167.580971
querosenedeaviacao,mg,Prophet,RawData,0.544337257,54.54545455,-52.59212697,0.958822733,19508.19909,18052.31465,19455.64414,19807.89672,22193.15538,20846.97024,19710.56785,19450.8312,17856.16755,19977.4016,19273.61303,15615.21451
querosenedeaviacao,ms,Prophet,RawData,0.204818935,72.72727273,7.186146931,1.237628219,1733.185767,1637.011939,1754.539672,1671.103742,1777.224546,1934.963207,1711.925739,1728.350683,1657.729658,1727.01193,1506.190132,1183.947511
querosenedeaviacao,mt,Prophet,RawData,0.225396018,63.63636364,13.71970354,1.128493145,6281.713867,4964.195607,4940.155038,4414.050911,5039.371819,4997.013402,4383.83141,5565.175059,5161.921699,6152.206259,5642.194776,3750.173362
querosenedeaviacao,pa,Prophet,RawData,0.542220859,81.81818182,-53.87685324,0.896246294,8628.41629,7611.028269,8520.919667,8413.692304,9567.347772,9499.602001,8859.800647,9921.700925,9069.295685,10360.53619,8949.739162,6937.870425
querosenedeaviacao,pb,Prophet,RawData,0.150065355,63.63636364,16.14123752,0.987398469,3235.278726,3114.007156,3087.284251,3154.382466,3403.480196,3198.859824,3128.845404,3328.022137,3215.701484,3484.091231,3501.524552,3023.359291
querosenedeaviacao,pe,Prophet,RawData,0.092206433,100,-7.959828199,0.900409262,19800.84167,18527.98135,18942.54308,18644.1291,20768.85719,19296.53311,18750.01568,19577.50014,19437.47626,20952.47329,21285.44948,18608.56257
querosenedeaviacao,pi,Prophet,RawData,0.178304199,81.81818182,-5.177002134,0.925019545,1645.892654,1459.708992,1484.608113,1453.000389,1763.036513,1576.530298,1438.26377,1602.963885,1592.744264,1929.831126,1941.093122,1432.328261
querosenedeaviacao,pr,Prophet,RawData,0.488739565,63.63636364,-44.97633889,0.906903926,11697.24997,10411.99989,10633.55516,10049.44625,11315.07043,11297.60009,10684.74774,11629.78449,11360.2378,11064.5132,10704.22651,9418.738483
querosenedeaviacao,rj,Prophet,RawData,0.107963448,72.72727273,11.72951491,0.916490904,52074.27807,49387.2899,51119.95281,49798.29236,54621.58266,53752.80624,50808.59793,52032.92297,51041.20914,54560.78636,54462.31203,48259.5731
querosenedeaviacao,rn,Prophet,RawData,0.171214554,81.81818182,-15.76366579,0.841413585,6148.773301,5695.985224,5748.07992,5700.233662,6584.518048,6181.870589,5861.192019,6175.512206,6292.044573,6482.064235,6698.579384,5788.288571
querosenedeaviacao,ro,Prophet,RawData,0.079703461,81.81818182,4.778143736,0.558459376,1137.968048,1048.537325,1091.716012,1074.28608,1225.720498,1160.727994,1123.340579,1192.55654,1139.059733,1311.917887,1263.964513,1045.909638
querosenedeaviacao,rr,Prophet,RawData,0.107019168,18.18181818,-1.710986569,1.072327277,724.466378,714.7717721,708.8221265,706.7493541,714.269142,721.3671353,734.7883798,734.9588747,710.2854823,716.5022919,707.5485217,695.9977581
querosenedeaviacao,rs,Prophet,RawData,0.339250808,72.72727273,-32.78677315,0.983486962,12907.16688,11370.06228,11837.82762,11266.00527,13132.30515,13076.36166,12348.80338,13128.42197,13140.54846,12696.03657,11803.96674,10152.84993
querosenedeaviacao,sc,Prophet,RawData,0.079767615,81.81818182,6.700768333,0.708416932,5415.694804,4980.977908,4758.798228,4628.434519,4869.19881,4801.076164,4596.856278,5164.152291,5004.216762,5765.003726,6251.793467,5548.029845
querosenedeaviacao,se,Prophet,RawData,0.395690979,72.72727273,-32.9271564,0.994330216,1752.628283,1587.451451,1707.176756,1678.719852,1855.479068,1696.403441,1640.93069,1792.75701,1784.572948,1891.219841,1977.546054,1638.319135
querosenedeaviacao,sp,Prophet,RawData,0.127102779,81.81818182,12.91812991,0.869076474,285195.2944,262807.542,271805.3676,260098.7842,296965.8254,279727.3062,267545.1926,283369.6275,274944.3013,295977.7666,290517.5393,249431.0839
querosenedeaviacao,to,Prophet,RawData,0.223714919,63.63636364,-4.075193994,0.975090425,877.5791042,854.1183015,835.4491366,814.2677482,895.0561117,863.7217166,842.5079402,895.4340416,893.3549733,960.6407625,845.2287707,771.3765208
queroseneiluminante,ac,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,al,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,am,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ap,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ba,Prophet,RawData,0.155578622,27.27272727,9.213414903,0.598424873,374.7722129,328.5200289,370.128539,405.593709,368.5465356,420.4899828,367.368508,377.9962219,376.8669341,389.4624956,418.8894389,377.0092819
queroseneiluminante,ce,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,df,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,es,Prophet,RawData,0.083333333,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,go,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ma,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mg,Prophet,RawData,1.752302487,72.72727273,-168.3356148,0.932755179,145.7180534,128.1450692,146.8451173,121.5071615,128.5710892,145.4395899,129.781814,136.1031201,136.8350999,107.862714,143.4824808,123.6222426
queroseneiluminante,ms,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,mt,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pa,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pb,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pe,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pi,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,pr,Prophet,RawData,2.19177E+15,45.45454545,-30.96981476,0.669931634,7.335981444,6.114990202,6.937460628,6.221889944,7.534310442,7.470541025,6.817385729,7.397547044,6.481946821,5.840036261,6.905848695,7.453045063
queroseneiluminante,rj,Prophet,RawData,1.77189E+14,36.36363636,89.77077026,1.054010146,0.033857575,0.071621337,0.092939029,-0.068856686,0.039772839,-0.01653191,-0.003219284,0.044145033,0.140515305,0.05811644,0.205789239,0.015604867
queroseneiluminante,rn,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,ro,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rr,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,rs,Prophet,RawData,0.351708183,54.54545455,-0.242744628,1.052658127,41.7870906,37.39150238,44.99698907,43.85629944,46.13282325,42.88137466,37.00300897,40.81121181,40.61626845,38.00385461,39.31390549,36.39026505
queroseneiluminante,sc,Prophet,RawData,0.421882764,63.63636364,-3.013276944,0.975345368,53.24565995,53.05696911,59.23382828,55.9091013,58.9658637,56.31308919,52.22885935,52.49932021,52.25892002,46.44803,51.18011582,52.49322397
queroseneiluminante,se,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
queroseneiluminante,sp,Prophet,RawData,3.34E+16,18.18181818,-426.4830645,0.84392019,9.371496932,8.562779717,9.78148492,8.14532667,7.755343806,10.42551257,10.2873506,10.60492498,8.116484569,6.718401593,8.396284831,7.131221722
queroseneiluminante,to,Prophet,RawData,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0
etanolhidratado,ac,Prophet,Catch22,0.428015512,63.63636364,47.13892419,1.075729232,457.0658968,451.455832,462.2501406,475.8196401,498.6525231,520.258586,512.8364382,503.456928,449.4792525,489.0526033,428.8525764,406.5883672
etanolhidratado,al,Prophet,Catch22,0.275907011,45.45454545,-20.11234765,0.768050833,7100.691889,6426.654054,6380.663796,6810.132807,6904.438937,7193.281857,7306.969706,7625.567981,6650.550966,7793.766186,7041.921118,5997.599972
